subject,num_receivers,email_length,email_domain,sent_time,is_forwarded,label
Re: Website Access approval requested,1,13,enron.com,"Wed, 2 Feb 2000 05:44:00 -0800 (PST)",0,1.0
,1,2,enron.com,"Tue, 1 Feb 2000 08:07:00 -0800 (PST)",0,1.0
Re: Vishal Apte,1,3,enron.com,"Mon, 31 Jan 2000 06:21:00 -0800 (PST)",0,1.0
,1,33,enron.com,"Tue, 24 Apr 2001 12:27:00 -0700 (PDT)",0,1.0
,1,40,enron.com,"Mon, 31 Jan 2000 04:28:00 -0800 (PST)",0,1.0
dopewars,2,28,enron.com,"Thu, 27 Jan 2000 08:44:00 -0800 (PST)",0,0.0
RE: Choosing a style,1,145,enron.com,"Tue, 18 Jan 2000 10:06:00 -0800 (PST)",0,0.0
Re:,1,7,enron.com,"Tue, 18 Jan 2000 10:03:00 -0800 (PST)",0,1.0
,3,26,enron.com,"Mon, 17 Jan 2000 00:47:00 -0800 (PST)",0,1.0
Re: ENROLLMENT CONFIRMATION/Impact/ECT,1,9,enron.com,"Thu, 13 Jan 2000 03:35:00 -0800 (PST)",0,1.0
eol,3,46,enron.com,"Thu, 13 Jan 2000 02:30:00 -0800 (PST)",0,1.0
Re:,1,3,enron.com,"Wed, 12 Jan 2000 09:52:00 -0800 (PST)",0,1.0
,4,12,enron.com,"Mon, 10 Jan 2000 02:29:00 -0800 (PST)",0,1.0
,1,36,enron.com,"Tue, 24 Apr 2001 12:13:00 -0700 (PDT)",0,1.0
,3,57,enron.com,"Mon, 10 Jan 2000 01:43:00 -0800 (PST)",0,1.0
Re:,1,7,enron.com,"Fri, 7 Jan 2000 23:29:00 -0800 (PST)",0,1.0
Re: receipts,1,5,enron.com,"Thu, 6 Jan 2000 07:19:00 -0800 (PST)",0,1.0
Re: Are you trying to be funny?,1,11,enron.com,"Wed, 5 Jan 2000 05:35:00 -0800 (PST)",0,0.0
Stick it in your Shockmachine!,1,231,enron.com,"Sat, 11 Dec 1999 06:39:00 -0800 (PST)",0,0.0
,1,45,enron.com,"Fri, 10 Dec 1999 07:00:00 -0800 (PST)",0,1.0
,1,1,enron.com,"Mon, 14 May 2001 06:39:00 -0700 (PDT)",0,1.0
Re: 2- SURVEY/INFORMATION EMAIL 5-14- 01,1,360,enron.com,"Mon, 14 May 2001 01:39:00 -0700 (PDT)",0,1.0
,1,48,enron.com,"Thu, 10 May 2001 23:26:00 -0700 (PDT)",0,1.0
,1,9,enron.com,"Thu, 10 May 2001 00:50:00 -0700 (PDT)",0,1.0
Re: Analyst Ashish Mahajan,1,11,enron.com,"Mon, 23 Apr 2001 13:45:00 -0700 (PDT)",0,1.0
California Summary,2,49,enron.com,"Mon, 7 May 2001 06:23:00 -0700 (PDT)",0,1.0
Re: Western Wholesale Activities - Gas & Power Conf. Call,3,190,enron.com,"Mon, 7 May 2001 02:28:00 -0700 (PDT)",0,1.0
California Update 5/4/01,1,599,enron.com,"Sun, 6 May 2001 23:54:00 -0700 (PDT)",0,1.0
Re: Western Wholesale Activities - Gas & Power Conf. Call,7,172,enron.com,"Fri, 4 May 2001 05:18:00 -0700 (PDT)",0,1.0
Re:,1,75,enron.com,"Fri, 4 May 2001 01:51:00 -0700 (PDT)",0,1.0
,1,15,enron.com,"Thu, 3 May 2001 23:26:00 -0700 (PDT)",0,1.0
,1,39,enron.com,"Thu, 3 May 2001 03:57:00 -0700 (PDT)",0,1.0
,1,18,enron.com,"Wed, 2 May 2001 00:36:00 -0700 (PDT)",0,1.0
Re: 2- SURVEY - PHILLIP ALLEN,1,106,enron.com,"Tue, 1 May 2001 22:27:00 -0700 (PDT)",0,1.0
Re: Resume,1,11,enron.com,"Mon, 23 Apr 2001 13:40:00 -0700 (PDT)",0,1.0
4-URGENT - OWA Please print this now.,1,445,enron.com,"Tue, 1 May 2001 07:14:00 -0700 (PDT)",0,1.0
2- SURVEY/INFORMATION EMAIL,1,353,enron.com,"Tue, 1 May 2001 07:14:00 -0700 (PDT)",0,1.0
Re: Request from Steve Kean,1,9,enron.com,"Mon, 30 Apr 2001 09:04:00 -0700 (PDT)",0,1.0
Request from Steve Kean,1,90,enron.com,"Mon, 30 Apr 2001 04:22:00 -0700 (PDT)",0,1.0
Request from Steve Kean,1,90,enron.com,"Mon, 30 Apr 2001 03:37:00 -0700 (PDT)",0,1.0
,3,50,enron.com,"Fri, 27 Apr 2001 03:02:00 -0700 (PDT)",0,1.0
Re:,1,53,enron.com,"Thu, 26 Apr 2001 06:27:00 -0700 (PDT)",0,1.0
"Re: FERC's Prospective Mitigation and Monitoring Plan for CA
 Wholesale Electric Markets",1,23,enron.com,"Thu, 26 Apr 2001 01:34:00 -0700 (PDT)",0,1.0
Re: Analyst Bryan Hull,1,18,enron.com,"Mon, 23 Apr 2001 13:40:00 -0700 (PDT)",0,1.0
Re: Unocal WAHA Storage,3,69,enron.com,"Wed, 25 Apr 2001 08:57:00 -0700 (PDT)",0,1.0
Re: This morning's Commission meeting delayed,1,176,enron.com,"Wed, 25 Apr 2001 06:52:00 -0700 (PDT)",0,1.0
Re: This morning's Commission meeting delayed,1,20,enron.com,"Wed, 25 Apr 2001 06:28:00 -0700 (PDT)",0,1.0
,1,58,enron.com,"Wed, 25 Apr 2001 06:09:00 -0700 (PDT)",0,0.0
Instructions for FERC Meetings,11,134,enron.com,"Tue, 24 Apr 2001 07:26:00 -0700 (PDT)",0,1.0
Re:,1,36,enron.com,"Tue, 24 Apr 2001 05:08:00 -0700 (PDT)",0,1.0
Re: The Stage,1,12,enron.com,"Tue, 24 Apr 2001 03:05:00 -0700 (PDT)",0,0.0
,1,33,enron.com,"Tue, 24 Apr 2001 02:27:00 -0700 (PDT)",0,1.0
,1,36,enron.com,"Tue, 24 Apr 2001 02:13:00 -0700 (PDT)",0,1.0
Re: FW: Trading Track Program,1,4,enron.com,"Mon, 23 Apr 2001 13:31:00 -0700 (PDT)",1,1.0
Re: Analyst Ashish Mahajan,1,11,enron.com,"Mon, 23 Apr 2001 03:45:00 -0700 (PDT)",0,1.0
Re: Resume,1,11,enron.com,"Mon, 23 Apr 2001 03:40:00 -0700 (PDT)",0,1.0
Re: Analyst Bryan Hull,1,18,enron.com,"Mon, 23 Apr 2001 03:40:00 -0700 (PDT)",0,1.0
,1,76,enron.com,"Mon, 23 Apr 2001 02:41:00 -0700 (PDT)",0,0.0
RE: Presentation to Trading Track A&A,1,60,enron.com,"Wed, 18 Apr 2001 07:51:00 -0700 (PDT)",0,1.0
Re: Resume,1,27,enron.com,"Wed, 18 Apr 2001 07:21:00 -0700 (PDT)",0,1.0
"Re: FW: 2nd lien info. and private lien info - The Stage Coach
 Apartments, Phillip Allen",1,23,enron.com,"Wed, 18 Apr 2001 03:58:00 -0700 (PDT)",1,1.0
Re: Presentation to Trading Track A&A,1,10,enron.com,"Wed, 18 Apr 2001 03:30:00 -0700 (PDT)",0,1.0
,1,76,enron.com,"Mon, 23 Apr 2001 12:41:00 -0700 (PDT)",0,0.0
approved trader list,3,132,enron.com,"Wed, 18 Apr 2001 01:11:00 -0700 (PDT)",0,1.0
Re: insurance - the stage,1,41,enron.com,"Mon, 16 Apr 2001 03:34:00 -0700 (PDT)",0,1.0
RE: The Stage,1,4,enron.com,"Thu, 12 Apr 2001 05:59:00 -0700 (PDT)",0,1.0
,1,38,enron.com,"Thu, 12 Apr 2001 03:34:00 -0700 (PDT)",0,1.0
,3,24,enron.com,"Thu, 12 Apr 2001 03:09:00 -0700 (PDT)",0,1.0
Re: The Stage,1,12,enron.com,"Thu, 12 Apr 2001 02:59:00 -0700 (PDT)",0,0.0
,1,23,enron.com,"Wed, 11 Apr 2001 07:45:00 -0700 (PDT)",0,1.0
,1,5,enron.com,"Wed, 11 Apr 2001 05:26:00 -0700 (PDT)",0,1.0
,1,29,enron.com,"Wed, 11 Apr 2001 04:14:00 -0700 (PDT)",0,0.0
,1,9,enron.com,"Thu, 10 May 2001 12:50:00 -0700 (PDT)",0,1.0
Re: Do you still access data from Inteligence Press online??,1,3,enron.com,"Thu, 19 Apr 2001 13:00:00 -0700 (PDT)",0,1.0
CAISO demand reduction,1,337,enron.com,"Tue, 10 Apr 2001 10:51:00 -0700 (PDT)",0,1.0
,1,26,enron.com,"Tue, 10 Apr 2001 07:39:00 -0700 (PDT)",0,0.0
Re: FW: SanJuan/SoCal spread prices,1,2,enron.com,"Tue, 10 Apr 2001 03:26:00 -0700 (PDT)",1,1.0
Re: SanJuan/SoCal spread prices,1,5,enron.com,"Mon, 9 Apr 2001 09:51:00 -0700 (PDT)",0,1.0
SanJuan/SoCal spread prices,1,111,enron.com,"Mon, 9 Apr 2001 09:49:00 -0700 (PDT)",0,1.0
,1,79,enron.com,"Mon, 9 Apr 2001 07:08:00 -0700 (PDT)",0,1.0
Re:,1,42,enron.com,"Mon, 9 Apr 2001 02:34:00 -0700 (PDT)",0,0.0
,1,23,enron.com,"Fri, 6 Apr 2001 02:40:00 -0700 (PDT)",0,1.0
Re: Answers to List,1,70,enron.com,"Wed, 4 Apr 2001 07:43:00 -0700 (PDT)",0,0.0
EES Gas Desk Happy Hour,1,44,enron.com,"Wed, 4 Apr 2001 00:19:00 -0700 (PDT)",0,1.0
RE: Presentation to Trading Track A&A,1,60,enron.com,"Wed, 18 Apr 2001 17:51:00 -0700 (PDT)",0,1.0
,1,46,enron.com,"Tue, 3 Apr 2001 01:53:00 -0700 (PDT)",0,1.0
Re: Location,1,2,enron.com,"Tue, 3 Apr 2001 01:30:00 -0700 (PDT)",0,1.0
Enron Center Garage,1,1088,enron.com,"Mon, 2 Apr 2001 07:51:00 -0700 (PDT)",0,1.0
,1,1,enron.com,"Mon, 2 Apr 2001 05:52:00 -0700 (PDT)",0,0.0
Re:,1,24,enron.com,"Thu, 29 Mar 2001 04:01:00 -0800 (PST)",0,1.0
,1,102,enron.com,"Thu, 29 Mar 2001 03:59:00 -0800 (PST)",0,1.0
,1,119,enron.com,"Thu, 29 Mar 2001 02:19:00 -0800 (PST)",0,0.0
Nondeliverable mail,1,133,enron.com,"Thu, 29 Mar 2001 02:11:00 -0800 (PST)",0,0.0
Nondeliverable mail,1,190,enron.com,"Thu, 29 Mar 2001 02:03:00 -0800 (PST)",0,1.0
,1,119,enron.com,"Thu, 29 Mar 2001 01:41:00 -0800 (PST)",0,0.0
Re: Resume,1,27,enron.com,"Wed, 18 Apr 2001 17:21:00 -0700 (PDT)",0,1.0
Re: Opening Day - Baseball Tickets,1,1,enron.com,"Wed, 28 Mar 2001 23:13:00 -0800 (PST)",0,0.0
,1,169,enron.com,"Wed, 28 Mar 2001 08:03:00 -0800 (PST)",0,0.0
,1,11,enron.com,"Wed, 28 Mar 2001 04:43:00 -0800 (PST)",0,1.0
,1,45,enron.com,"Wed, 28 Mar 2001 01:56:00 -0800 (PST)",0,1.0
,1,8,enron.com,"Tue, 27 Mar 2001 06:29:00 -0800 (PST)",0,1.0
,1,8,enron.com,"Tue, 27 Mar 2001 04:06:00 -0800 (PST)",0,1.0
,1,91,enron.com,"Tue, 27 Mar 2001 03:37:00 -0800 (PST)",0,1.0
Re: NGI access to eol,1,54,enron.com,"Mon, 26 Mar 2001 09:05:00 -0800 (PST)",0,1.0
,1,28,enron.com,"Mon, 26 Mar 2001 06:52:00 -0800 (PST)",0,1.0
,1,115,enron.com,"Mon, 26 Mar 2001 06:21:00 -0800 (PST)",0,0.0
"Re: FW: 2nd lien info. and private lien info - The Stage Coach
 Apartments, Phillip Allen",1,23,enron.com,"Wed, 18 Apr 2001 13:58:00 -0700 (PDT)",1,1.0
,1,50,enron.com,"Mon, 26 Mar 2001 05:27:00 -0800 (PST)",0,1.0
Re: Derek Kelly,1,5,enron.com,"Mon, 26 Mar 2001 04:26:00 -0800 (PST)",0,1.0
Re: Purchase and Sale Agreement,1,88,enron.com,"Mon, 26 Mar 2001 02:58:00 -0800 (PST)",0,1.0
Current Gas Desk List,3,101,enron.com,"Mon, 26 Mar 2001 02:03:00 -0800 (PST)",0,1.0
Re:,1,3,enron.com,"Mon, 26 Mar 2001 00:35:00 -0800 (PST)",0,1.0
Re: Buyout,3,10,enron.com,"Sun, 25 Mar 2001 23:03:00 -0800 (PST)",0,1.0
,1,71,enron.com,"Tue, 20 Mar 2001 03:25:00 -0800 (PST)",0,1.0
RE: Buyout,1,78,enron.com,"Mon, 19 Mar 2001 03:48:00 -0800 (PST)",0,1.0
Your Approval is Overdue: Access Request for mike.grigsby@enron.com,1,45,enron.com,"Mon, 19 Mar 2001 02:00:00 -0800 (PST)",0,1.0
,1,51,enron.com,"Mon, 19 Mar 2001 01:36:00 -0800 (PST)",0,1.0
Re: Presentation to Trading Track A&A,1,10,enron.com,"Wed, 18 Apr 2001 13:30:00 -0700 (PDT)",0,1.0
Re: Buyout,1,35,enron.com,"Mon, 19 Mar 2001 00:45:00 -0800 (PST)",0,1.0
,1,75,enron.com,"Fri, 16 Mar 2001 04:28:00 -0800 (PST)",0,1.0
Matt Smith,1,41,enron.com,"Thu, 15 Mar 2001 07:42:00 -0800 (PST)",0,1.0
,1,37,enron.com,"Thu, 15 Mar 2001 07:39:00 -0800 (PST)",0,0.0
Re: Confidential Employee Information/Lenhart,1,11,enron.com,"Thu, 15 Mar 2001 06:45:00 -0800 (PST)",0,1.0
Behind the Stage Two,1,110,enron.com,"Thu, 15 Mar 2001 06:23:00 -0800 (PST)",0,1.0
RE: PERSONAL AND CONFIDENTIAL COMPENSATION INFORMATION,1,44,enron.com,"Thu, 15 Mar 2001 06:11:00 -0800 (PST)",0,1.0
Sagewood M/F,3,24,enron.com,"Thu, 15 Mar 2001 04:39:00 -0800 (PST)",0,1.0
,1,14,enron.com,"Wed, 14 Mar 2001 23:11:00 -0800 (PST)",0,1.0
,1,12,enron.com,"Wed, 14 Mar 2001 11:03:00 -0800 (PST)",0,1.0
,1,7,enron.com,"Wed, 18 Apr 2001 11:22:00 -0700 (PDT)",0,1.0
"Bishops Corner, Ltd. Buyout",1,274,enron.com,"Wed, 14 Mar 2001 08:02:00 -0800 (PST)",0,1.0
,1,20,enron.com,"Wed, 14 Mar 2001 08:01:00 -0800 (PST)",0,1.0
,2,124,enron.com,"Wed, 14 Mar 2001 04:18:00 -0800 (PST)",0,1.0
,1,10,enron.com,"Wed, 14 Mar 2001 03:49:00 -0800 (PST)",0,1.0
"Bishops Corner, Ltd. Buyout",1,351,enron.com,"Wed, 14 Mar 2001 03:25:00 -0800 (PST)",0,1.0
FW: ALL 1099 TAX QUESTIONS - ANSWERED,1,52,enron.com,"Tue, 13 Mar 2001 08:01:00 -0800 (PST)",1,1.0
,3,37,enron.com,"Tue, 13 Mar 2001 01:10:00 -0800 (PST)",0,1.0
matt Smith,1,72,enron.com,"Mon, 12 Mar 2001 03:48:00 -0800 (PST)",0,1.0
,1,45,enron.com,"Fri, 9 Mar 2001 05:06:00 -0800 (PST)",0,1.0
Mike Grigsby,1,8,enron.com,"Thu, 8 Mar 2001 06:46:00 -0800 (PST)",0,1.0
approved trader list,3,132,enron.com,"Wed, 18 Apr 2001 11:11:00 -0700 (PDT)",0,1.0
Sagewood Phase II,1,188,enron.com,"Thu, 8 Mar 2001 05:33:00 -0800 (PST)",0,1.0
Re: San Marcos,1,71,enron.com,"Wed, 7 Mar 2001 08:16:00 -0800 (PST)",0,1.0
Revised Long Range Hydro Forecast,1,37,enron.com,"Wed, 7 Mar 2001 05:00:00 -0800 (PST)",0,1.0
,1,14,enron.com,"Wed, 7 Mar 2001 04:09:00 -0800 (PST)",0,1.0
RE: the stage,1,4,enron.com,"Wed, 7 Mar 2001 02:36:00 -0800 (PST)",0,1.0
Re: the stage,1,3,enron.com,"Wed, 7 Mar 2001 01:52:00 -0800 (PST)",0,1.0
,1,29,enron.com,"Tue, 6 Mar 2001 10:45:00 -0800 (PST)",0,1.0
Re: MS 150,1,23,enron.com,"Tue, 6 Mar 2001 02:55:00 -0800 (PST)",0,0.0
FW: Cross Commodity,1,98,enron.com,"Tue, 6 Mar 2001 02:45:00 -0800 (PST)",1,1.0
,3,148,enron.com,"Mon, 5 Mar 2001 22:56:00 -0800 (PST)",0,1.0
Re: insurance - the stage,1,41,enron.com,"Mon, 16 Apr 2001 13:34:00 -0700 (PDT)",0,1.0
,5,147,enron.com,"Mon, 5 Mar 2001 07:21:00 -0800 (PST)",0,1.0
,1,10,enron.com,"Mon, 5 Mar 2001 05:54:00 -0800 (PST)",0,1.0
Re: Insight Hardware,1,5,enron.com,"Mon, 5 Mar 2001 03:16:00 -0800 (PST)",0,1.0
Re: Producer Services,1,32,enron.com,"Mon, 5 Mar 2001 01:38:00 -0800 (PST)",0,1.0
"Re: Enron's March Basdeload Fixed price physical deals as of 2/27
		/01 Attachment is free from viruses. Scan Mail",1,83,enron.com,"Sun, 4 Mar 2001 23:05:00 -0800 (PST)",0,1.0
San Marcos construction project,1,9,enron.com,"Tue, 27 Feb 2001 00:58:00 -0800 (PST)",0,1.0
,1,108,enron.com,"Sat, 24 Feb 2001 01:24:00 -0800 (PST)",0,0.0
Re: Genesis Plant Tour,1,45,enron.com,"Fri, 23 Feb 2001 08:24:00 -0800 (PST)",0,1.0
RE: Comparison of Estimates,1,11,enron.com,"Fri, 23 Feb 2001 07:01:00 -0800 (PST)",0,1.0
Sagewood II,1,95,enron.com,"Fri, 23 Feb 2001 06:28:00 -0800 (PST)",0,1.0
,13,17,enron.com,"Wed, 13 Dec 2000 07:04:00 -0800 (PST)",0,1.0
New Generation Report for January 2001,1,56,enron.com,"Fri, 23 Feb 2001 03:17:00 -0800 (PST)",0,1.0
Re: Comparison of Estimates,1,8,enron.com,"Fri, 23 Feb 2001 03:15:00 -0800 (PST)",0,1.0
Recession Scenario Impact on Power and Gas,3,64,enron.com,"Thu, 22 Feb 2001 00:45:00 -0800 (PST)",0,1.0
SM134 Proforma2.xls,1,109,enron.com,"Wed, 21 Feb 2001 08:26:00 -0800 (PST)",0,1.0
Re: Weekly Status Meeting,1,4,enron.com,"Wed, 21 Feb 2001 07:58:00 -0800 (PST)",0,1.0
Weekly Status Meeting,1,50,enron.com,"Wed, 21 Feb 2001 07:57:00 -0800 (PST)",0,1.0
leander and the Stage,1,114,enron.com,"Wed, 21 Feb 2001 07:57:00 -0800 (PST)",0,1.0
Daily California Call Moved to Weekly Call,1,164,enron.com,"Wed, 21 Feb 2001 07:37:00 -0800 (PST)",0,1.0
SM134 Proforma2.xls,1,109,enron.com,"Wed, 21 Feb 2001 07:31:00 -0800 (PST)",0,1.0
,1,108,enron.com,"Wed, 21 Feb 2001 07:22:00 -0800 (PST)",0,1.0
Enron Response to San Diego Request for Gas Price Caps,1,78,enron.com,"Wed, 13 Dec 2000 03:28:00 -0800 (PST)",0,1.0
Re: FW: Change in the agroup Cycling Schedule,1,37,enron.com,"Wed, 21 Feb 2001 03:05:00 -0800 (PST)",1,1.0
Re: General Issues,1,4,enron.com,"Tue, 20 Feb 2001 23:04:00 -0800 (PST)",0,1.0
Re:,1,2,enron.com,"Tue, 20 Feb 2001 23:02:00 -0800 (PST)",0,1.0
,1,54,enron.com,"Tue, 20 Feb 2001 04:20:00 -0800 (PST)",0,1.0
,1,53,enron.com,"Tue, 20 Feb 2001 04:08:00 -0800 (PST)",0,1.0
Re: General Issues,1,111,enron.com,"Tue, 20 Feb 2001 01:38:00 -0800 (PST)",0,1.0
Re: DRAW2.xls,1,10,enron.com,"Tue, 20 Feb 2001 01:09:00 -0800 (PST)",0,1.0
,3,27,enron.com,"Tue, 20 Feb 2001 00:46:00 -0800 (PST)",0,1.0
DRAW2.xls,1,32,enron.com,"Sun, 18 Feb 2001 11:52:00 -0800 (PST)",0,1.0
RE:,1,146,enron.com,"Sun, 18 Feb 2001 11:50:00 -0800 (PST)",0,1.0
Re:,1,6,enron.com,"Wed, 9 May 2001 17:13:00 -0700 (PDT)",0,1.0
Talking points about California Gas market,1,78,enron.com,"Tue, 12 Dec 2000 04:03:00 -0800 (PST)",0,1.0
Re: MAI Appraisal,1,7,enron.com,"Sat, 17 Feb 2001 06:18:00 -0800 (PST)",0,1.0
,1,16,enron.com,"Fri, 16 Feb 2001 02:15:00 -0800 (PST)",0,1.0
RE:,1,21,enron.com,"Fri, 16 Feb 2001 01:48:00 -0800 (PST)",0,1.0
RE:,1,96,enron.com,"Fri, 16 Feb 2001 00:52:00 -0800 (PST)",0,1.0
,1,23,enron.com,"Thu, 15 Feb 2001 07:58:00 -0800 (PST)",0,1.0
,1,43,enron.com,"Thu, 15 Feb 2001 07:13:00 -0800 (PST)",0,1.0
,1,12,enron.com,"Thu, 15 Feb 2001 05:33:00 -0800 (PST)",0,1.0
,1,37,enron.com,"Thu, 15 Feb 2001 05:30:00 -0800 (PST)",0,1.0
Re:,1,2,enron.com,"Wed, 14 Feb 2001 03:04:00 -0800 (PST)",0,0.0
CERA Analysis - California,2,164,enron.com,"Wed, 14 Feb 2001 00:24:00 -0800 (PST)",0,1.0
Re: (No Subject),1,38,enron.com,"Mon, 11 Dec 2000 06:10:00 -0800 (PST)",0,0.0
Re: Great Web Site,1,2,enron.com,"Tue, 13 Feb 2001 05:45:00 -0800 (PST)",0,1.0
Re: EXTRINSIC VALUE WORKSHEET,1,47,enron.com,"Tue, 13 Feb 2001 05:44:00 -0800 (PST)",0,1.0
Re: AEC Volumes at OPAL,1,12,enron.com,"Mon, 12 Feb 2001 04:18:00 -0800 (PST)",0,1.0
AEC Volumes at OPAL,1,84,enron.com,"Mon, 12 Feb 2001 03:57:00 -0800 (PST)",0,1.0
California Gas Demand Growth,1,115,enron.com,"Mon, 12 Feb 2001 03:09:00 -0800 (PST)",0,1.0
,1,81,enron.com,"Fri, 9 Feb 2001 06:05:00 -0800 (PST)",0,1.0
the stage,1,53,enron.com,"Fri, 9 Feb 2001 01:27:00 -0800 (PST)",0,1.0
,1,91,enron.com,"Thu, 8 Feb 2001 23:21:00 -0800 (PST)",0,1.0
Re: stage coach,1,24,enron.com,"Wed, 7 Feb 2001 06:54:00 -0800 (PST)",0,1.0
,1,95,enron.com,"Wed, 7 Feb 2001 01:58:00 -0800 (PST)",0,1.0
,1,24,enron.com,"Thu, 7 Dec 2000 06:23:00 -0800 (PST)",0,1.0
Governor Reports Results of 1st RFP -- ONLY 500 MW!!!!,2,252,enron.com,"Tue, 6 Feb 2001 23:15:00 -0800 (PST)",0,1.0
Smeltering,1,51,enron.com,"Tue, 6 Feb 2001 06:12:00 -0800 (PST)",0,1.0
Re: Listing of Desk Directors,1,9,enron.com,"Tue, 6 Feb 2001 05:27:00 -0800 (PST)",0,1.0
,1,52,enron.com,"Tue, 6 Feb 2001 01:52:00 -0800 (PST)",0,1.0
,1,104,enron.com,"Tue, 6 Feb 2001 01:01:00 -0800 (PST)",0,1.0
Re: Pipe Options Book Admin Role,1,17,enron.com,"Mon, 5 Feb 2001 09:23:00 -0800 (PST)",0,1.0
re: book admin for Pipe/Gas daily option book,1,179,enron.com,"Mon, 5 Feb 2001 00:45:00 -0800 (PST)",0,1.0
,1,173,enron.com,"Fri, 2 Feb 2001 08:44:00 -0800 (PST)",0,1.0
,1,162,enron.com,"Fri, 2 Feb 2001 08:40:00 -0800 (PST)",0,1.0
final business points,1,12,enron.com,"Fri, 2 Feb 2001 07:46:00 -0800 (PST)",0,1.0
"DJ Cal-ISO Pays $10M To Avoid Rolling Blackouts Wed -Sources, DJ
 Calif ISO, PUC Inspect Off-line Duke South Bay Pwr Plant, DJ Calif Regula
 tors Visit AES,Dynegy Off-Line Power Plants",3,1077,enron.com,"Thu, 7 Dec 2000 01:09:00 -0800 (PST)",0,1.0
re: book admin for Pipe/Gas daily option book,1,87,enron.com,"Fri, 2 Feb 2001 07:00:00 -0800 (PST)",0,1.0
,2,12,enron.com,"Fri, 2 Feb 2001 06:59:00 -0800 (PST)",0,1.0
RE: Phillip Allen Response on Partnership Issues,1,27,enron.com,"Fri, 2 Feb 2001 06:54:00 -0800 (PST)",0,1.0
,1,162,enron.com,"Fri, 2 Feb 2001 05:25:00 -0800 (PST)",0,0.0
Re: web site,1,9,enron.com,"Thu, 1 Feb 2001 04:03:00 -0800 (PST)",0,1.0
Re: web site,1,6,enron.com,"Thu, 1 Feb 2001 03:07:00 -0800 (PST)",0,1.0
,1,16,enron.com,"Wed, 31 Jan 2001 08:51:00 -0800 (PST)",0,1.0
Re: The Stage,1,147,enron.com,"Wed, 31 Jan 2001 08:20:00 -0800 (PST)",0,1.0
"Highlights of Executive Summary by KPMG -- CPUC Audit Report on
 Edison",2,673,enron.com,"Tue, 30 Jan 2001 23:14:00 -0800 (PST)",0,1.0
,1,12,enron.com,"Tue, 30 Jan 2001 03:45:00 -0800 (PST)",0,1.0
,1,38,enron.com,"Wed, 6 Dec 2000 08:04:00 -0800 (PST)",0,0.0
CPUC posts audit reports,1,449,enron.com,"Tue, 30 Jan 2001 03:17:00 -0800 (PST)",0,1.0
Re: Bishops Corner Partnership,1,8,enron.com,"Mon, 29 Jan 2001 23:00:00 -0800 (PST)",0,1.0
RE:Stock Options,1,73,enron.com,"Mon, 29 Jan 2001 07:26:00 -0800 (PST)",0,1.0
Re: 32 acres,1,85,enron.com,"Mon, 29 Jan 2001 07:19:00 -0800 (PST)",0,0.0
Re: SM134,1,119,enron.com,"Mon, 29 Jan 2001 04:15:00 -0800 (PST)",0,0.0
RE: Loan for San Marcos,1,31,enron.com,"Fri, 26 Jan 2001 07:15:00 -0800 (PST)",0,1.0
Re: NGI access to eol,1,6,enron.com,"Fri, 26 Jan 2001 01:57:00 -0800 (PST)",0,1.0
NGI access to eol,1,50,enron.com,"Fri, 26 Jan 2001 01:55:00 -0800 (PST)",0,1.0
Status of QF negotiations on QFs & Legislative Update,2,251,enron.com,"Fri, 26 Jan 2001 01:41:00 -0800 (PST)",0,1.0
Analyst Interviews Needed - 2/15/01,1,180,enron.com,"Thu, 25 Jan 2001 04:49:00 -0800 (PST)",0,1.0
Re: Associates & Analysts Eligible for Promotion,1,12,enron.com,"Wed, 6 Dec 2000 04:43:00 -0800 (PST)",0,1.0
Re: Resume,1,26,enron.com,"Thu, 25 Jan 2001 04:45:00 -0800 (PST)",0,1.0
Kidventure Camp,1,22,enron.com,"Thu, 25 Jan 2001 04:39:00 -0800 (PST)",0,1.0
,1,54,enron.com,"Thu, 25 Jan 2001 02:11:00 -0800 (PST)",0,1.0
Re: Draft of Opposition to ORA/TURN petition,1,93,enron.com,"Thu, 25 Jan 2001 00:17:00 -0800 (PST)",0,1.0
,1,8,enron.com,"Wed, 24 Jan 2001 23:40:00 -0800 (PST)",0,1.0
,3,78,enron.com,"Wed, 24 Jan 2001 09:23:00 -0800 (PST)",0,1.0
Re: Response to PGE request for gas,1,96,enron.com,"Mon, 22 Jan 2001 06:06:00 -0800 (PST)",0,1.0
,1,812,enron.com,"Mon, 22 Jan 2001 01:24:00 -0800 (PST)",0,1.0
Re: Please respond,1,2,enron.com,"Mon, 22 Jan 2001 00:38:00 -0800 (PST)",0,1.0
Re: Please respond,1,2,enron.com,"Mon, 22 Jan 2001 00:34:00 -0800 (PST)",0,1.0
"Re: Court Ordered Notice to Customers and Registered Users of
 living. com Regarding Sale of Information",1,11,enron.com,"Wed, 6 Dec 2000 04:41:00 -0800 (PST)",0,0.0
,1,54,enron.com,"Thu, 18 Jan 2001 02:12:00 -0800 (PST)",0,1.0
,1,17,enron.com,"Thu, 18 Jan 2001 02:08:00 -0800 (PST)",0,1.0
,1,34,enron.com,"Wed, 17 Jan 2001 07:35:00 -0800 (PST)",0,1.0
California Action Update 1-14-00,2,234,enron.com,"Mon, 15 Jan 2001 23:25:00 -0800 (PST)",0,1.0
California - Jan 13 meeting,1,117,enron.com,"Mon, 15 Jan 2001 23:18:00 -0800 (PST)",0,1.0
